"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.id","Input.text1","Input.text2","Input.model1","Input.model2","Input.verb_tense","Input.sentiment","Input.pronoun","Answer.Selection.label","Approve","Reject"
"301KG0KX9CL7EKIMPI8HLY91HXDH2E","3LJ9P5KQ15F7A6B7CP2HS16M76MYTD","Compare Naturalness of Sentences","Pick the more relevant machine-generated sentence for naturalness related to business reviews","text, classification, comparison, naturalness, fluency","$0.02","Mon May 17 08:32:06 PDT 2021","10","BatchId:4444974;OriginalHitTemplateId:928390905;","600","604800","Mon May 24 08:32:06 PDT 2021","","","37W3JXSD668IYF4C346DJPGGNVVWYZ","A2QVMCGDLTWV9","Submitted","Mon May 17 08:41:16 PDT 2021","Mon May 17 08:41:22 PDT 2021","Mon May 24 08:41:22 PDT 2021","","","","6","100% (1/1)","0% (0/0)","0% (0/0)","42","These guys are great.","This place.","2021-Apr-27-09:53:10_6000_1","2021-Apr-30-09:22:17_6000_1","Present","Positive","Plural","Sentence A"
"301KG0KX9CL7EKIMPI8HLY91HXDH2E","3LJ9P5KQ15F7A6B7CP2HS16M76MYTD","Compare Naturalness of Sentences","Pick the more relevant machine-generated sentence for naturalness related to business reviews","text, classification, comparison, naturalness, fluency","$0.02","Mon May 17 08:32:06 PDT 2021","10","BatchId:4444974;OriginalHitTemplateId:928390905;","600","604800","Mon May 24 08:32:06 PDT 2021","","","3EQHHY4HQSSOZ54SDXXYMPWZY36G5B","A1OA84CGBXVU6M","Submitted","Mon May 17 08:49:51 PDT 2021","Mon May 17 08:53:39 PDT 2021","Mon May 24 08:53:39 PDT 2021","","","","228","0% (0/0)","0% (0/0)","0% (0/0)","42","These guys are great.","This place.","2021-Apr-27-09:53:10_6000_1","2021-Apr-30-09:22:17_6000_1","Present","Positive","Plural","Sentence B"
"301KG0KX9CL7EKIMPI8HLY91HXDH2E","3LJ9P5KQ15F7A6B7CP2HS16M76MYTD","Compare Naturalness of Sentences","Pick the more relevant machine-generated sentence for naturalness related to business reviews","text, classification, comparison, naturalness, fluency","$0.02","Mon May 17 08:32:06 PDT 2021","10","BatchId:4444974;OriginalHitTemplateId:928390905;","600","604800","Mon May 24 08:32:06 PDT 2021","","","3GS6S824SQXOMG0YW2X229I9JCZNWA","A2WNW8A4MOR7T7","Submitted","Mon May 17 08:54:41 PDT 2021","Mon May 17 08:54:46 PDT 2021","Mon May 24 08:54:46 PDT 2021","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","42","These guys are great.","This place.","2021-Apr-27-09:53:10_6000_1","2021-Apr-30-09:22:17_6000_1","Present","Positive","Plural","Sentence A"
"301KG0KX9CL7EKIMPI8HLY91HXDH2E","3LJ9P5KQ15F7A6B7CP2HS16M76MYTD","Compare Naturalness of Sentences","Pick the more relevant machine-generated sentence for naturalness related to business reviews","text, classification, comparison, naturalness, fluency","$0.02","Mon May 17 08:32:06 PDT 2021","10","BatchId:4444974;OriginalHitTemplateId:928390905;","600","604800","Mon May 24 08:32:06 PDT 2021","","","3H7Z272LX778E70C833SXN6OLKTPLC","A1AMGHYG5PT0L2","Submitted","Mon May 17 08:50:27 PDT 2021","Mon May 17 08:50:29 PDT 2021","Mon May 24 08:50:29 PDT 2021","","","","2","0% (0/0)","0% (0/0)","0% (0/0)","42","These guys are great.","This place.","2021-Apr-27-09:53:10_6000_1","2021-Apr-30-09:22:17_6000_1","Present","Positive","Plural","Sentence A"
"301KG0KX9CL7EKIMPI8HLY91HXDH2E","3LJ9P5KQ15F7A6B7CP2HS16M76MYTD","Compare Naturalness of Sentences","Pick the more relevant machine-generated sentence for naturalness related to business reviews","text, classification, comparison, naturalness, fluency","$0.02","Mon May 17 08:32:06 PDT 2021","10","BatchId:4444974;OriginalHitTemplateId:928390905;","600","604800","Mon May 24 08:32:06 PDT 2021","","","3JC6VJ2SABJNPERPRX5OQ3LW08Z5AU","AR8O1107OAW4V","Submitted","Mon May 17 08:59:32 PDT 2021","Mon May 17 09:00:32 PDT 2021","Mon May 24 09:00:32 PDT 2021","","","","60","0% (0/0)","0% (0/0)","0% (0/0)","42","These guys are great.","This place.","2021-Apr-27-09:53:10_6000_1","2021-Apr-30-09:22:17_6000_1","Present","Positive","Plural","Sentence A"
"301KG0KX9CL7EKIMPI8HLY91HXDH2E","3LJ9P5KQ15F7A6B7CP2HS16M76MYTD","Compare Naturalness of Sentences","Pick the more relevant machine-generated sentence for naturalness related to business reviews","text, classification, comparison, naturalness, fluency","$0.02","Mon May 17 08:32:06 PDT 2021","10","BatchId:4444974;OriginalHitTemplateId:928390905;","600","604800","Mon May 24 08:32:06 PDT 2021","","","3JW0YLFXRTGE9A9CO3OPYSV0CNZWW4","A1MEEY4M9GP8BX","Submitted","Mon May 17 08:48:45 PDT 2021","Mon May 17 08:49:03 PDT 2021","Mon May 24 08:49:03 PDT 2021","","","","18","0% (0/1)","0% (0/0)","0% (0/0)","42","These guys are great.","This place.","2021-Apr-27-09:53:10_6000_1","2021-Apr-30-09:22:17_6000_1","Present","Positive","Plural","Sentence A"
"301KG0KX9CL7EKIMPI8HLY91HXDH2E","3LJ9P5KQ15F7A6B7CP2HS16M76MYTD","Compare Naturalness of Sentences","Pick the more relevant machine-generated sentence for naturalness related to business reviews","text, classification, comparison, naturalness, fluency","$0.02","Mon May 17 08:32:06 PDT 2021","10","BatchId:4444974;OriginalHitTemplateId:928390905;","600","604800","Mon May 24 08:32:06 PDT 2021","","","3K9FOBBF2HJ8BMOZSOQ0TY1TL5WNLI","A6U2C66WQ7QQN","Submitted","Mon May 17 08:56:30 PDT 2021","Mon May 17 08:56:34 PDT 2021","Mon May 24 08:56:34 PDT 2021","","","","4","100% (1/1)","0% (0/0)","0% (0/0)","42","These guys are great.","This place.","2021-Apr-27-09:53:10_6000_1","2021-Apr-30-09:22:17_6000_1","Present","Positive","Plural","Sentence A"
"301KG0KX9CL7EKIMPI8HLY91HXDH2E","3LJ9P5KQ15F7A6B7CP2HS16M76MYTD","Compare Naturalness of Sentences","Pick the more relevant machine-generated sentence for naturalness related to business reviews","text, classification, comparison, naturalness, fluency","$0.02","Mon May 17 08:32:06 PDT 2021","10","BatchId:4444974;OriginalHitTemplateId:928390905;","600","604800","Mon May 24 08:32:06 PDT 2021","","","3PPTZCWALQKDJ8IVNH9Q577W5OLQZJ","A2IOT3PCS9G5RK","Submitted","Mon May 17 08:46:40 PDT 2021","Mon May 17 08:46:46 PDT 2021","Mon May 24 08:46:46 PDT 2021","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","42","These guys are great.","This place.","2021-Apr-27-09:53:10_6000_1","2021-Apr-30-09:22:17_6000_1","Present","Positive","Plural","Sentence A"
"301KG0KX9CL7EKIMPI8HLY91HXDH2E","3LJ9P5KQ15F7A6B7CP2HS16M76MYTD","Compare Naturalness of Sentences","Pick the more relevant machine-generated sentence for naturalness related to business reviews","text, classification, comparison, naturalness, fluency","$0.02","Mon May 17 08:32:06 PDT 2021","10","BatchId:4444974;OriginalHitTemplateId:928390905;","600","604800","Mon May 24 08:32:06 PDT 2021","","","3PQMUDRV7R6E7K52A5GVWADKI26IIH","A2DDPSXH2X96RF","Submitted","Mon May 17 08:53:01 PDT 2021","Mon May 17 08:53:07 PDT 2021","Mon May 24 08:53:07 PDT 2021","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","42","These guys are great.","This place.","2021-Apr-27-09:53:10_6000_1","2021-Apr-30-09:22:17_6000_1","Present","Positive","Plural","Sentence A"
"301KG0KX9CL7EKIMPI8HLY91HXDH2E","3LJ9P5KQ15F7A6B7CP2HS16M76MYTD","Compare Naturalness of Sentences","Pick the more relevant machine-generated sentence for naturalness related to business reviews","text, classification, comparison, naturalness, fluency","$0.02","Mon May 17 08:32:06 PDT 2021","10","BatchId:4444974;OriginalHitTemplateId:928390905;","600","604800","Mon May 24 08:32:06 PDT 2021","","","3X08E93BHVIILGF063YH24XA0KF66G","AD1ILDUXZHASF","Submitted","Mon May 17 08:51:34 PDT 2021","Mon May 17 08:51:43 PDT 2021","Mon May 24 08:51:43 PDT 2021","","","","9","100% (3/3)","0% (0/0)","0% (0/0)","42","These guys are great.","This place.","2021-Apr-27-09:53:10_6000_1","2021-Apr-30-09:22:17_6000_1","Present","Positive","Plural","Sentence A"
"302OLP89DZ752F2AG5NVGPVJGT0AC5","3LJ9P5KQ15F7A6B7CP2HS16M76MYTD","Compare Naturalness of Sentences","Pick the more relevant machine-generated sentence for naturalness related to business reviews","text, classification, comparison, naturalness, fluency","$0.02","Mon May 17 08:32:17 PDT 2021","10","BatchId:4444974;OriginalHitTemplateId:928390905;","600","604800","Mon May 24 08:32:17 PDT 2021","","","33FBRBDW6OZU5B7P998I8ILB21KC84","A2QVMCGDLTWV9","Submitted","Mon May 17 08:58:38 PDT 2021","Mon May 17 08:58:44 PDT 2021","Mon May 24 08:58:44 PDT 2021","","","","6","100% (1/1)","0% (0/0)","0% (0/0)","165","Got the same order wrong.","No flavor salad and.","2021-Apr-27-09:53:10_6000_1","2021-Apr-30-09:22:17_6000_1","Past","Negative","Neutral","Sentence A"
"302OLP89DZ752F2AG5NVGPVJGT0AC5","3LJ9P5KQ15F7A6B7CP2HS16M76MYTD","Compare Naturalness of Sentences","Pick the more relevant machine-generated sentence for naturalness related to business reviews","text, classification, comparison, naturalness, fluency","$0.02","Mon May 17 08:32:17 PDT 2021","10","BatchId:4444974;OriginalHitTemplateId:928390905;","600","604800","Mon May 24 08:32:17 PDT 2021","","","3BXQMRHWKZY5CUQTP131768CT6GUMK","A2UF2FRGVW4T89","Submitted","Mon May 17 08:59:17 PDT 2021","Mon May 17 08:59:24 PDT 2021","Mon May 24 08:59:24 PDT 2021","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","165","Got the same order wrong.","No flavor salad and.","2021-Apr-27-09:53:10_6000_1","2021-Apr-30-09:22:17_6000_1","Past","Negative","Neutral","Sentence A"
"302OLP89DZ752F2AG5NVGPVJGT0AC5","3LJ9P5KQ15F7A6B7CP2HS16M76MYTD","Compare Naturalness of Sentences","Pick the more relevant machine-generated sentence for naturalness related to business reviews","text, classification, comparison, naturalness, fluency","$0.02","Mon May 17 08:32:17 PDT 2021","10","BatchId:4444974;OriginalHitTemplateId:928390905;","600","604800","Mon May 24 08:32:17 PDT 2021","","","3KB8R4ZV1E7QOLL1E7OBPBWR8YRGB9","ADVCIFLB5A9B","Submitted","Mon May 17 08:47:55 PDT 2021","Mon May 17 08:48:01 PDT 2021","Mon May 24 08:48:01 PDT 2021","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","165","Got the same order wrong.","No flavor salad and.","2021-Apr-27-09:53:10_6000_1","2021-Apr-30-09:22:17_6000_1","Past","Negative","Neutral","Sentence A"
"302OLP89DZ752F2AG5NVGPVJGT0AC5","3LJ9P5KQ15F7A6B7CP2HS16M76MYTD","Compare Naturalness of Sentences","Pick the more relevant machine-generated sentence for naturalness related to business reviews","text, classification, comparison, naturalness, fluency","$0.02","Mon May 17 08:32:17 PDT 2021","10","BatchId:4444974;OriginalHitTemplateId:928390905;","600","604800","Mon May 24 08:32:17 PDT 2021","","","3LEIZ60CDJZ7R9196FY4JCH7VPK9ZL","A1AMGHYG5PT0L2","Submitted","Mon May 17 08:50:48 PDT 2021","Mon May 17 08:50:53 PDT 2021","Mon May 24 08:50:53 PDT 2021","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","165","Got the same order wrong.","No flavor salad and.","2021-Apr-27-09:53:10_6000_1","2021-Apr-30-09:22:17_6000_1","Past","Negative","Neutral","Sentence A"
"302OLP89DZ752F2AG5NVGPVJGT0AC5","3LJ9P5KQ15F7A6B7CP2HS16M76MYTD","Compare Naturalness of Sentences","Pick the more relevant machine-generated sentence for naturalness related to business reviews","text, classification, comparison, naturalness, fluency","$0.02","Mon May 17 08:32:17 PDT 2021","10","BatchId:4444974;OriginalHitTemplateId:928390905;","600","604800","Mon May 24 08:32:17 PDT 2021","","","3LOZAJ85YDD7MUGVKOV4C4TIHJJ2XW","A3KK5FKG3L0Q66","Submitted","Mon May 17 09:02:07 PDT 2021","Mon May 17 09:06:23 PDT 2021","Mon May 24 09:06:23 PDT 2021","","","","256","0% (0/0)","0% (0/0)","0% (0/0)","165","Got the same order wrong.","No flavor salad and.","2021-Apr-27-09:53:10_6000_1","2021-Apr-30-09:22:17_6000_1","Past","Negative","Neutral","Sentence A"
"302OLP89DZ752F2AG5NVGPVJGT0AC5","3LJ9P5KQ15F7A6B7CP2HS16M76MYTD","Compare Naturalness of Sentences","Pick the more relevant machine-generated sentence for naturalness related to business reviews","text, classification, comparison, naturalness, fluency","$0.02","Mon May 17 08:32:17 PDT 2021","10","BatchId:4444974;OriginalHitTemplateId:928390905;","600","604800","Mon May 24 08:32:17 PDT 2021","","","3MMN5BL1WZ4LD0DAAH70KXICGTVM33","A2IOT3PCS9G5RK","Submitted","Mon May 17 08:56:52 PDT 2021","Mon May 17 08:57:00 PDT 2021","Mon May 24 08:57:00 PDT 2021","","","","8","0% (0/0)","0% (0/0)","0% (0/0)","165","Got the same order wrong.","No flavor salad and.","2021-Apr-27-09:53:10_6000_1","2021-Apr-30-09:22:17_6000_1","Past","Negative","Neutral","Sentence A"
"302OLP89DZ752F2AG5NVGPVJGT0AC5","3LJ9P5KQ15F7A6B7CP2HS16M76MYTD","Compare Naturalness of Sentences","Pick the more relevant machine-generated sentence for naturalness related to business reviews","text, classification, comparison, naturalness, fluency","$0.02","Mon May 17 08:32:17 PDT 2021","10","BatchId:4444974;OriginalHitTemplateId:928390905;","600","604800","Mon May 24 08:32:17 PDT 2021","","","3N4BPTXIO8SAM6QQ4PQLSTG841NKU7","AFU00NU09CFXE","Submitted","Mon May 17 09:01:52 PDT 2021","Mon May 17 09:04:52 PDT 2021","Mon May 24 09:04:52 PDT 2021","","","","180","0% (0/0)","0% (0/0)","0% (0/0)","165","Got the same order wrong.","No flavor salad and.","2021-Apr-27-09:53:10_6000_1","2021-Apr-30-09:22:17_6000_1","Past","Negative","Neutral","Sentence A"
"302OLP89DZ752F2AG5NVGPVJGT0AC5","3LJ9P5KQ15F7A6B7CP2HS16M76MYTD","Compare Naturalness of Sentences","Pick the more relevant machine-generated sentence for naturalness related to business reviews","text, classification, comparison, naturalness, fluency","$0.02","Mon May 17 08:32:17 PDT 2021","10","BatchId:4444974;OriginalHitTemplateId:928390905;","600","604800","Mon May 24 08:32:17 PDT 2021","","","3TEM0PF1Q5XMSE80E1QEZ9XB42C0DV","A6U2C66WQ7QQN","Submitted","Mon May 17 08:43:52 PDT 2021","Mon May 17 08:44:00 PDT 2021","Mon May 24 08:44:00 PDT 2021","","","","8","100% (1/1)","0% (0/0)","0% (0/0)","165","Got the same order wrong.","No flavor salad and.","2021-Apr-27-09:53:10_6000_1","2021-Apr-30-09:22:17_6000_1","Past","Negative","Neutral","Sentence A"
"302OLP89DZ752F2AG5NVGPVJGT0AC5","3LJ9P5KQ15F7A6B7CP2HS16M76MYTD","Compare Naturalness of Sentences","Pick the more relevant machine-generated sentence for naturalness related to business reviews","text, classification, comparison, naturalness, fluency","$0.02","Mon May 17 08:32:17 PDT 2021","10","BatchId:4444974;OriginalHitTemplateId:928390905;","600","604800","Mon May 24 08:32:17 PDT 2021","","","3WQQ9FUS6AUBV6FJV9CNXYFTKGF8BO","AKQAI78JTXXC9","Submitted","Mon May 17 08:49:13 PDT 2021","Mon May 17 08:49:29 PDT 2021","Mon May 24 08:49:29 PDT 2021","","","","16","100% (9/9)","0% (0/0)","0% (0/0)","165","Got the same order wrong.","No flavor salad and.","2021-Apr-27-09:53:10_6000_1","2021-Apr-30-09:22:17_6000_1","Past","Negative","Neutral","Sentence A"
"302OLP89DZ752F2AG5NVGPVJGT0AC5","3LJ9P5KQ15F7A6B7CP2HS16M76MYTD","Compare Naturalness of Sentences","Pick the more relevant machine-generated sentence for naturalness related to business reviews","text, classification, comparison, naturalness, fluency","$0.02","Mon May 17 08:32:17 PDT 2021","10","BatchId:4444974;OriginalHitTemplateId:928390905;","600","604800","Mon May 24 08:32:17 PDT 2021","","","3YOH7BII097AZLFQ9F0QOFIRI8UKVU","AD1ILDUXZHASF","Submitted","Mon May 17 08:59:02 PDT 2021","Mon May 17 08:59:13 PDT 2021","Mon May 24 08:59:13 PDT 2021","","","","11","100% (3/3)","0% (0/0)","0% (0/0)","165","Got the same order wrong.","No flavor salad and.","2021-Apr-27-09:53:10_6000_1","2021-Apr-30-09:22:17_6000_1","Past","Negative","Neutral","Sentence A"
"302OLP89DZ752F2AG5NVGPVJGT0CA7","3LJ9P5KQ15F7A6B7CP2HS16M76MYTD","Compare Naturalness of Sentences","Pick the more relevant machine-generated sentence for naturalness related to business reviews","text, classification, comparison, naturalness, fluency","$0.02","Mon May 17 08:32:14 PDT 2021","10","BatchId:4444974;OriginalHitTemplateId:928390905;","600","604800","Mon May 24 08:32:14 PDT 2021","","","32Z9ZLUT1LKO7B5L2IBFGV8RUXKHOA","ADVCIFLB5A9B","Submitted","Mon May 17 08:41:49 PDT 2021","Mon May 17 08:41:55 PDT 2021","Mon May 24 08:41:55 PDT 2021","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","347","It tasted.","It was very good.","2021-Apr-30-09:22:17_6000_1","2021-Apr-27-09:53:10_6000_1","Past","Positive","Singular","Sentence B"
"302OLP89DZ752F2AG5NVGPVJGT0CA7","3LJ9P5KQ15F7A6B7CP2HS16M76MYTD","Compare Naturalness of Sentences","Pick the more relevant machine-generated sentence for naturalness related to business reviews","text, classification, comparison, naturalness, fluency","$0.02","Mon May 17 08:32:14 PDT 2021","10","BatchId:4444974;OriginalHitTemplateId:928390905;","600","604800","Mon May 24 08:32:14 PDT 2021","","","33FOTY3KEMLCUBN4AOZ3T8Y3OV91C4","AR8O1107OAW4V","Submitted","Mon May 17 08:48:32 PDT 2021","Mon May 17 08:50:07 PDT 2021","Mon May 24 08:50:07 PDT 2021","","","","95","0% (0/0)","0% (0/0)","0% (0/0)","347","It tasted.","It was very good.","2021-Apr-30-09:22:17_6000_1","2021-Apr-27-09:53:10_6000_1","Past","Positive","Singular","Sentence B"
